0,Provider.ID,Hospital.Name,Address,City,State,ZIP.Code,County.Name,Phone.Number,HCAHPS.Measure.ID,HCAHPS.Question,HCAHPS.Answer.Description,HCAHPS.Answer.Percent,Number.of.Completed.Surveys,Survey.Response.Rate.Percent,Location,0,Grade,,
57489,220177,Nantucket Cottage Hospital,57 PROSPECT STREET,NANTUCKET,MA,2554,NANTUCKET,5082281200,H_COMP_3_SN_P,"Patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted","Patients ""sometimes"" or ""never"" received help as soon as they wanted",5,Fewer than 100,23%,41.27515468,-70.09979381,6,0,Nantucket Cottage Hospital
57490,220177,Nantucket Cottage Hospital,57 PROSPECT STREET,NANTUCKET,MA,2554,NANTUCKET,5082281200,H_COMP_3_U_P,"Patients who reported that they ""Usually"" received help as soon as they wanted","Patients ""usually"" received help as soon as they wanted",16,Fewer than 100,23%,41.27515468,-70.09979381,6,0,Nantucket Cottage Hospital
57465,220176,St Vincent Hospital,123 SUMMER STREET,WORCESTER,MA,1608,WORCESTER,5083635000,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them","Staff ""always"" explained",62,300 or more,34%,42.26605817,-71.79553007,11,0.81,St Vincent Hospital
57466,220176,St Vincent Hospital,123 SUMMER STREET,WORCESTER,MA,1608,WORCESTER,5083635000,H_COMP_5_SN_P,"Patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them","Staff ""sometimes"" or ""never"" explained",19,300 or more,34%,42.26605817,-71.79553007,11,0,St Vincent Hospital
57467,220176,St Vincent Hospital,123 SUMMER STREET,WORCESTER,MA,1608,WORCESTER,5083635000,H_COMP_5_U_P,"Patients who reported that staff ""Usually"" explained about medicines before giving it to them","Staff ""usually"" explained",19,300 or more,34%,42.26605817,-71.79553007,11,0,St Vincent Hospital
57473,220176,St Vincent Hospital,123 SUMMER STREET,WORCESTER,MA,1608,WORCESTER,5083635000,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night","""Always"" quiet at night",47,300 or more,34%,42.26605817,-71.79553007,11,0.763333333,St Vincent Hospital
57474,220176,St Vincent Hospital,123 SUMMER STREET,WORCESTER,MA,1608,WORCESTER,5083635000,H_QUIET_HSP_SN_P,"Patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night","""Sometimes"" or ""never"" quiet at night",18,300 or more,34%,42.26605817,-71.79553007,11,0,St Vincent Hospital
57475,220176,St Vincent Hospital,123 SUMMER STREET,WORCESTER,MA,1608,WORCESTER,5083635000,H_QUIET_HSP_U_P,"Patients who reported that the area around their room was ""Usually"" quiet at night","""Usually"" quiet at night",35,300 or more,34%,42.26605817,-71.79553007,11,0,St Vincent Hospital
57456,220176,St Vincent Hospital,123 SUMMER STREET,WORCESTER,MA,1608,WORCESTER,5083635000,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well","Doctors ""always"" communicated well",79,300 or more,34%,42.26605817,-71.79553007,11,0.916666667,St Vincent Hospital
57457,220176,St Vincent Hospital,123 SUMMER STREET,WORCESTER,MA,1608,WORCESTER,5083635000,H_COMP_2_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well","Doctors ""sometimes"" or ""never"" communicated well",4,300 or more,34%,42.26605817,-71.79553007,11,0,St Vincent Hospital
57458,220176,St Vincent Hospital,123 SUMMER STREET,WORCESTER,MA,1608,WORCESTER,5083635000,H_COMP_2_U_P,"Patients who reported that their doctors ""Usually"" communicated well","Doctors ""usually"" communicated well",17,300 or more,34%,42.26605817,-71.79553007,11,0,St Vincent Hospital
57453,220176,St Vincent Hospital,123 SUMMER STREET,WORCESTER,MA,1608,WORCESTER,5083635000,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well","Nurses ""always"" communicated well",77,300 or more,34%,42.26605817,-71.79553007,11,0.906666667,St Vincent Hospital
57454,220176,St Vincent Hospital,123 SUMMER STREET,WORCESTER,MA,1608,WORCESTER,5083635000,H_COMP_1_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well","Nurses ""sometimes"" or ""never"" communicated well",5,300 or more,34%,42.26605817,-71.79553007,11,0,St Vincent Hospital
57455,220176,St Vincent Hospital,123 SUMMER STREET,WORCESTER,MA,1608,WORCESTER,5083635000,H_COMP_1_U_P,"Patients who reported that their nurses ""Usually"" communicated well","Nurses ""usually"" communicated well",18,300 or more,34%,42.26605817,-71.79553007,11,0,St Vincent Hospital
57462,220176,St Vincent Hospital,123 SUMMER STREET,WORCESTER,MA,1608,WORCESTER,5083635000,H_COMP_4_A_P,"Patients who reported that their pain was ""Always"" well controlled","Pain was ""always"" well controlled",68,300 or more,34%,42.26605817,-71.79553007,11,0.87,St Vincent Hospital
57463,220176,St Vincent Hospital,123 SUMMER STREET,WORCESTER,MA,1608,WORCESTER,5083635000,H_COMP_4_SN_P,"Patients who reported that their pain was ""Sometimes"" or ""Never"" well controlled","Pain was ""sometimes"" or ""never"" well controlled",7,300 or more,34%,42.26605817,-71.79553007,11,0,St Vincent Hospital
57464,220176,St Vincent Hospital,123 SUMMER STREET,WORCESTER,MA,1608,WORCESTER,5083635000,H_COMP_4_U_P,"Patients who reported that their pain was ""Usually"" well controlled","Pain was ""usually"" well controlled",25,300 or more,34%,42.26605817,-71.79553007,11,0,St Vincent Hospital
57450,220176,St Vincent Hospital,123 SUMMER STREET,WORCESTER,MA,1608,WORCESTER,5083635000,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean","Room was ""always"" clean",70,300 or more,34%,42.26605817,-71.79553007,11,0.866666667,St Vincent Hospital
57451,220176,St Vincent Hospital,123 SUMMER STREET,WORCESTER,MA,1608,WORCESTER,5083635000,H_CLEAN_HSP_SN_P,"Patients who reported that their room and bathroom were ""Sometimes"" or ""Never"" clean","Room was ""sometimes"" or ""never"" clean",10,300 or more,34%,42.26605817,-71.79553007,11,0,St Vincent Hospital
57452,220176,St Vincent Hospital,123 SUMMER STREET,WORCESTER,MA,1608,WORCESTER,5083635000,H_CLEAN_HSP_U_P,"Patients who reported that their room and bathroom were ""Usually"" clean","Room was ""usually"" clean",20,300 or more,34%,42.26605817,-71.79553007,11,0,St Vincent Hospital
57459,220176,St Vincent Hospital,123 SUMMER STREET,WORCESTER,MA,1608,WORCESTER,5083635000,H_COMP_3_A_P,"Patients who reported that they ""Always"" received help as soon as they wanted","Patients ""always"" received help as soon as they wanted",63,300 or more,34%,42.26605817,-71.79553007,11,0.843333333,St Vincent Hospital
57460,220176,St Vincent Hospital,123 SUMMER STREET,WORCESTER,MA,1608,WORCESTER,5083635000,H_COMP_3_SN_P,"Patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted","Patients ""sometimes"" or ""never"" received help as soon as they wanted",10,300 or more,34%,42.26605817,-71.79553007,11,0,St Vincent Hospital
57461,220176,St Vincent Hospital,123 SUMMER STREET,WORCESTER,MA,1608,WORCESTER,5083635000,H_COMP_3_U_P,"Patients who reported that they ""Usually"" received help as soon as they wanted","Patients ""usually"" received help as soon as they wanted",27,300 or more,34%,42.26605817,-71.79553007,11,0,St Vincent Hospital
57436,220175,Metrowest Medical Center,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MIDDLESEX,5083831000,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them","Staff ""always"" explained",62,300 or more,28%,42.28411821,-71.41945352,11,0.813333333,Metrowest Medical Center
57437,220175,Metrowest Medical Center,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MIDDLESEX,5083831000,H_COMP_5_SN_P,"Patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them","Staff ""sometimes"" or ""never"" explained",18,300 or more,28%,42.28411821,-71.41945352,11,0,Metrowest Medical Center
57438,220175,Metrowest Medical Center,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MIDDLESEX,5083831000,H_COMP_5_U_P,"Patients who reported that staff ""Usually"" explained about medicines before giving it to them","Staff ""usually"" explained",20,300 or more,28%,42.28411821,-71.41945352,11,0,Metrowest Medical Center
57444,220175,Metrowest Medical Center,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MIDDLESEX,5083831000,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night","""Always"" quiet at night",53,300 or more,28%,42.28411821,-71.41945352,11,0.803333333,Metrowest Medical Center
57445,220175,Metrowest Medical Center,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MIDDLESEX,5083831000,H_QUIET_HSP_SN_P,"Patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night","""Sometimes"" or ""never"" quiet at night",12,300 or more,28%,42.28411821,-71.41945352,11,0,Metrowest Medical Center
57446,220175,Metrowest Medical Center,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MIDDLESEX,5083831000,H_QUIET_HSP_U_P,"Patients who reported that the area around their room was ""Usually"" quiet at night","""Usually"" quiet at night",35,300 or more,28%,42.28411821,-71.41945352,11,0,Metrowest Medical Center
57427,220175,Metrowest Medical Center,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MIDDLESEX,5083831000,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well","Doctors ""always"" communicated well",79,300 or more,28%,42.28411821,-71.41945352,11,0.92,Metrowest Medical Center
57428,220175,Metrowest Medical Center,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MIDDLESEX,5083831000,H_COMP_2_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well","Doctors ""sometimes"" or ""never"" communicated well",3,300 or more,28%,42.28411821,-71.41945352,11,0,Metrowest Medical Center
57429,220175,Metrowest Medical Center,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MIDDLESEX,5083831000,H_COMP_2_U_P,"Patients who reported that their doctors ""Usually"" communicated well","Doctors ""usually"" communicated well",18,300 or more,28%,42.28411821,-71.41945352,11,0,Metrowest Medical Center
57424,220175,Metrowest Medical Center,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MIDDLESEX,5083831000,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well","Nurses ""always"" communicated well",79,300 or more,28%,42.28411821,-71.41945352,11,0.916666667,Metrowest Medical Center
57425,220175,Metrowest Medical Center,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MIDDLESEX,5083831000,H_COMP_1_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well","Nurses ""sometimes"" or ""never"" communicated well",4,300 or more,28%,42.28411821,-71.41945352,11,0,Metrowest Medical Center
57426,220175,Metrowest Medical Center,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MIDDLESEX,5083831000,H_COMP_1_U_P,"Patients who reported that their nurses ""Usually"" communicated well","Nurses ""usually"" communicated well",17,300 or more,28%,42.28411821,-71.41945352,11,0,Metrowest Medical Center
57433,220175,Metrowest Medical Center,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MIDDLESEX,5083831000,H_COMP_4_A_P,"Patients who reported that their pain was ""Always"" well controlled","Pain was ""always"" well controlled",69,300 or more,28%,42.28411821,-71.41945352,11,0.876666667,Metrowest Medical Center
57434,220175,Metrowest Medical Center,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MIDDLESEX,5083831000,H_COMP_4_SN_P,"Patients who reported that their pain was ""Sometimes"" or ""Never"" well controlled","Pain was ""sometimes"" or ""never"" well controlled",6,300 or more,28%,42.28411821,-71.41945352,11,0,Metrowest Medical Center
57435,220175,Metrowest Medical Center,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MIDDLESEX,5083831000,H_COMP_4_U_P,"Patients who reported that their pain was ""Usually"" well controlled","Pain was ""usually"" well controlled",25,300 or more,28%,42.28411821,-71.41945352,11,0,Metrowest Medical Center
57421,220175,Metrowest Medical Center,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MIDDLESEX,5083831000,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean","Room was ""always"" clean",68,300 or more,28%,42.28411821,-71.41945352,11,0.86,Metrowest Medical Center
57422,220175,Metrowest Medical Center,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MIDDLESEX,5083831000,H_CLEAN_HSP_SN_P,"Patients who reported that their room and bathroom were ""Sometimes"" or ""Never"" clean","Room was ""sometimes"" or ""never"" clean",10,300 or more,28%,42.28411821,-71.41945352,11,0,Metrowest Medical Center
57423,220175,Metrowest Medical Center,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MIDDLESEX,5083831000,H_CLEAN_HSP_U_P,"Patients who reported that their room and bathroom were ""Usually"" clean","Room was ""usually"" clean",22,300 or more,28%,42.28411821,-71.41945352,11,0,Metrowest Medical Center
57430,220175,Metrowest Medical Center,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MIDDLESEX,5083831000,H_COMP_3_A_P,"Patients who reported that they ""Always"" received help as soon as they wanted","Patients ""always"" received help as soon as they wanted",66,300 or more,28%,42.28411821,-71.41945352,11,0.86,Metrowest Medical Center
57431,220175,Metrowest Medical Center,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MIDDLESEX,5083831000,H_COMP_3_SN_P,"Patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted","Patients ""sometimes"" or ""never"" received help as soon as they wanted",8,300 or more,28%,42.28411821,-71.41945352,11,0,Metrowest Medical Center
57432,220175,Metrowest Medical Center,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MIDDLESEX,5083831000,H_COMP_3_U_P,"Patients who reported that they ""Usually"" received help as soon as they wanted","Patients ""usually"" received help as soon as they wanted",26,300 or more,28%,42.28411821,-71.41945352,11,0,Metrowest Medical Center
57407,220174,Merrimack Valley Hospital,140 LINCOLN AVENUE,HAVERHILL,MA,1830,ESSEX,9783742000,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them","Staff ""always"" explained",61,300 or more,25%,42.76257559,-71.04519234,0,0.793333333,Merrimack Valley Hospital
57408,220174,Merrimack Valley Hospital,140 LINCOLN AVENUE,HAVERHILL,MA,1830,ESSEX,9783742000,H_COMP_5_SN_P,"Patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them","Staff ""sometimes"" or ""never"" explained",23,300 or more,25%,42.76257559,-71.04519234,0,0,Merrimack Valley Hospital
57409,220174,Merrimack Valley Hospital,140 LINCOLN AVENUE,HAVERHILL,MA,1830,ESSEX,9783742000,H_COMP_5_U_P,"Patients who reported that staff ""Usually"" explained about medicines before giving it to them","Staff ""usually"" explained",16,300 or more,25%,42.76257559,-71.04519234,0,0,Merrimack Valley Hospital
57415,220174,Merrimack Valley Hospital,140 LINCOLN AVENUE,HAVERHILL,MA,1830,ESSEX,9783742000,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night","""Always"" quiet at night",50,300 or more,25%,42.76257559,-71.04519234,0,0.776666667,Merrimack Valley Hospital
57416,220174,Merrimack Valley Hospital,140 LINCOLN AVENUE,HAVERHILL,MA,1830,ESSEX,9783742000,H_QUIET_HSP_SN_P,"Patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night","""Sometimes"" or ""never"" quiet at night",17,300 or more,25%,42.76257559,-71.04519234,0,0,Merrimack Valley Hospital
57417,220174,Merrimack Valley Hospital,140 LINCOLN AVENUE,HAVERHILL,MA,1830,ESSEX,9783742000,H_QUIET_HSP_U_P,"Patients who reported that the area around their room was ""Usually"" quiet at night","""Usually"" quiet at night",33,300 or more,25%,42.76257559,-71.04519234,0,0,Merrimack Valley Hospital
57398,220174,Merrimack Valley Hospital,140 LINCOLN AVENUE,HAVERHILL,MA,1830,ESSEX,9783742000,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well","Doctors ""always"" communicated well",79,300 or more,25%,42.76257559,-71.04519234,0,0.913333333,Merrimack Valley Hospital
57399,220174,Merrimack Valley Hospital,140 LINCOLN AVENUE,HAVERHILL,MA,1830,ESSEX,9783742000,H_COMP_2_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well","Doctors ""sometimes"" or ""never"" communicated well",5,300 or more,25%,42.76257559,-71.04519234,0,0,Merrimack Valley Hospital
57400,220174,Merrimack Valley Hospital,140 LINCOLN AVENUE,HAVERHILL,MA,1830,ESSEX,9783742000,H_COMP_2_U_P,"Patients who reported that their doctors ""Usually"" communicated well","Doctors ""usually"" communicated well",16,300 or more,25%,42.76257559,-71.04519234,0,0,Merrimack Valley Hospital
57395,220174,Merrimack Valley Hospital,140 LINCOLN AVENUE,HAVERHILL,MA,1830,ESSEX,9783742000,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well","Nurses ""always"" communicated well",79,300 or more,25%,42.76257559,-71.04519234,0,0.916666667,Merrimack Valley Hospital
57396,220174,Merrimack Valley Hospital,140 LINCOLN AVENUE,HAVERHILL,MA,1830,ESSEX,9783742000,H_COMP_1_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well","Nurses ""sometimes"" or ""never"" communicated well",4,300 or more,25%,42.76257559,-71.04519234,0,0,Merrimack Valley Hospital
57397,220174,Merrimack Valley Hospital,140 LINCOLN AVENUE,HAVERHILL,MA,1830,ESSEX,9783742000,H_COMP_1_U_P,"Patients who reported that their nurses ""Usually"" communicated well","Nurses ""usually"" communicated well",17,300 or more,25%,42.76257559,-71.04519234,0,0,Merrimack Valley Hospital
57404,220174,Merrimack Valley Hospital,140 LINCOLN AVENUE,HAVERHILL,MA,1830,ESSEX,9783742000,H_COMP_4_A_P,"Patients who reported that their pain was ""Always"" well controlled","Pain was ""always"" well controlled",69,300 or more,25%,42.76257559,-71.04519234,0,0.87,Merrimack Valley Hospital
57405,220174,Merrimack Valley Hospital,140 LINCOLN AVENUE,HAVERHILL,MA,1830,ESSEX,9783742000,H_COMP_4_SN_P,"Patients who reported that their pain was ""Sometimes"" or ""Never"" well controlled","Pain was ""sometimes"" or ""never"" well controlled",8,300 or more,25%,42.76257559,-71.04519234,0,0,Merrimack Valley Hospital
57406,220174,Merrimack Valley Hospital,140 LINCOLN AVENUE,HAVERHILL,MA,1830,ESSEX,9783742000,H_COMP_4_U_P,"Patients who reported that their pain was ""Usually"" well controlled","Pain was ""usually"" well controlled",23,300 or more,25%,42.76257559,-71.04519234,0,0,Merrimack Valley Hospital
57392,220174,Merrimack Valley Hospital,140 LINCOLN AVENUE,HAVERHILL,MA,1830,ESSEX,9783742000,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean","Room was ""always"" clean",73,300 or more,25%,42.76257559,-71.04519234,0,0.88,Merrimack Valley Hospital
